ID,Name,Sex,Age,Height,Weight,IMC,Team,NOC,Year,Season,City,Sport,Event,Medal
61330,Yana Oleksandrivna Klochkova,F,18,182,70.0,21.13,Ukraine,UKR,2000,Summer,Sydney,Swimming,200 metres Individual Medley,Gold
61330,Yana Oleksandrivna Klochkova,F,18,182,70.0,21.13,Ukraine,UKR,2000,Summer,Sydney,Swimming,400 metres Individual Medley,Gold
61330,Yana Oleksandrivna Klochkova,F,22,182,70.0,21.13,Ukraine,UKR,2004,Summer,Athina,Swimming,200 metres Individual Medley,Gold
61330,Yana Oleksandrivna Klochkova,F,22,182,70.0,21.13,Ukraine,UKR,2004,Summer,Athina,Swimming,400 metres Individual Medley,Gold
61331,Olga Gennadyevna Klochneva-Kuznetsova,F,27,163,73.0,27.48,Russia,RUS,1996,Summer,Atlanta,Shooting,"Air Pistol, 10 metres",Gold
61334,Andreas Klden,M,25,183,64.0,19.11,Germany,GER,2000,Summer,Sydney,Cycling,"Road Race, Individual",Bronze
61340,Dmitry Vyacheslavovich Klokov,M,25,182,105.0,31.7,Russia,RUS,2008,Summer,Beijing,Weightlifting,Heavyweight,Silver
61371,Carolina Evelyn Klft,F,21,178,65.0,20.52,Sweden,SWE,2004,Summer,Athina,Athletics,Heptathlon,Gold
61381,Roger Kluge,M,22,191,85.0,23.3,Germany,GER,2008,Summer,Beijing,Cycling,Points Race,Silver
61403,Sergey Petrovich Klyugin,M,26,192,82.0,22.24,Russia,RUS,2000,Summer,Sydney,Athletics,High Jump,Gold
61410,Ewa Kobukowska,F,18,170,60.0,20.76,Poland,POL,1964,Summer,Tokyo,Athletics,100 metres,Bronze
61415,Petr Kment,M,26,187,128.0,36.6,Czechoslovakia,TCH,1968,Summer,Mexico City,Wrestling,"Heavyweight, Greco-Roman",Bronze
61428,"Christiane Knacke (-Driesener, -Sommer)",F,18,164,60.0,22.31,East Germany,GDR,1980,Summer,Moskva,Swimming,100 metres Butterfly,Bronze
61434,Ulrika Margareta Knape (-Lindberg),F,17,173,60.0,20.05,Sweden,SWE,1972,Summer,Munich,Diving,Springboard,Silver
61434,Ulrika Margareta Knape (-Lindberg),F,17,173,60.0,20.05,Sweden,SWE,1972,Summer,Munich,Diving,Platform,Gold
61434,Ulrika Margareta Knape (-Lindberg),F,21,173,60.0,20.05,Sweden,SWE,1976,Summer,Montreal,Diving,Platform,Silver
61455,Slavomr Kazovick,M,29,191,98.0,26.86,Slovakia,SVK,1996,Summer,Atlanta,Canoeing,"Canadian Singles, 500 metres",Silver
61539,Monique Knol,F,24,168,65.0,23.03,Netherlands,NED,1988,Summer,Seoul,Cycling,"Road Race, Individual",Gold
61539,Monique Knol,F,28,168,65.0,23.03,Netherlands,NED,1992,Summer,Barcelona,Cycling,"Road Race, Individual",Bronze
61557,Martin Knosp,M,24,178,74.0,23.36,West Germany,FRG,1984,Summer,Los Angeles,Wrestling,"Welterweight, Freestyle",Silver
61601,Knut Knudsen,M,21,185,79.0,23.08,Norway,NOR,1972,Summer,Munich,Cycling,"Individual Pursuit, 4,000 metres",Gold
61650,Rita Kbn,F,31,174,69.0,22.79,Hungary,HUN,1996,Summer,Atlanta,Canoeing,"Kayak Singles, 500 metres",Gold
61650,Rita Kbn,F,27,174,69.0,22.79,Hungary,HUN,1992,Summer,Barcelona,Canoeing,"Kayak Singles, 500 metres",Silver
61678,Takashi Kobayashi,M,25,153,52.0,22.21,Japan,JPN,1988,Summer,Seoul,Wrestling,"Light-Flyweight, Freestyle",Gold
61697,Sebastian Kber,M,21,192,102.0,27.67,Germany,GER,2000,Summer,Sydney,Boxing,Heavyweight,Bronze
61741,Teodor Kocerka,M,33,181,80.0,24.42,Poland,POL,1960,Summer,Roma,Rowing,Single Sculls,Bronze
61741,Teodor Kocerka,M,24,181,80.0,24.42,Poland,POL,1952,Summer,Helsinki,Rowing,Single Sculls,Bronze
61746,Beate Koch,F,21,181,75.0,22.89,East Germany,GDR,1988,Summer,Seoul,Athletics,Javelin Throw,Bronze
61753,"Desmond Dalworth ""Des"" Koch",M,24,183,95.0,28.37,United States,USA,1956,Summer,Melbourne,Athletics,Discus Throw,Bronze
61776,Marita Koch (-Meier),F,23,171,62.0,21.2,East Germany,GDR,1980,Summer,Moskva,Athletics,400 metres,Gold
61792,Ivan Vasilyevich Kochergin,M,32,160,52.0,20.31,Soviet Union,URS,1968,Summer,Mexico City,Wrestling,"Bantamweight, Greco-Roman",Bronze
61812,Madison Taylor Kocian,F,19,157,46.0,18.66,United States,USA,2016,Summer,Rio de Janeiro,Gymnastics,Uneven Bars,Silver
61820,Vladimr Kocman,M,24,197,125.0,32.21,Czechoslovakia,TCH,1980,Summer,Moskva,Judo,Heavyweight,Bronze
61827,Ferenc Kocsis,M,27,173,74.0,24.73,Hungary,HUN,1980,Summer,Moskva,Wrestling,"Welterweight, Greco-Roman",Gold
61878,Paul Kipsiele Koech,M,22,170,60.0,20.76,Kenya,KEN,2004,Summer,Athina,Athletics,"3,000 metres Steeplechase",Bronze
61879,Peter Koech,M,30,180,67.0,20.68,Kenya,KEN,1988,Summer,Seoul,Athletics,"3,000 metres Steeplechase",Silver
61925,Toshihiko Koga,M,24,169,78.0,27.31,Japan,JPN,1992,Summer,Barcelona,Judo,Lightweight,Gold
61925,Toshihiko Koga,M,28,169,78.0,27.31,Japan,JPN,1996,Summer,Atlanta,Judo,Half-Middleweight,Silver
61935,Micah Kemboi Kogo,M,22,170,60.0,20.76,Kenya,KEN,2008,Summer,Beijing,Athletics,"10,000 metres",Bronze
61938,Gogi Murmanovich Koguashvili,M,18,180,96.0,29.63,Unified Team,EUN,1992,Summer,Barcelona,Wrestling,"Light-Heavyweight, Greco-Roman",Bronze
61968,Christa Khler (-Kinast),F,24,162,56.0,21.34,East Germany,GDR,1976,Summer,Montreal,Diving,Springboard,Silver
61988,Gisela Khler-Birkemeyer,F,24,162,60.0,22.86,Germany,GER,1956,Summer,Melbourne,Athletics,80 metres Hurdles,Silver
61988,Gisela Khler-Birkemeyer,F,28,162,60.0,22.86,Germany,GER,1960,Summer,Roma,Athletics,80 metres Hurdles,Bronze
62005,Peter Kohnke,M,18,178,72.0,22.72,Germany,GER,1960,Summer,Roma,Shooting,"Small-Bore Rifle, Prone, 50 metres",Gold
62062,"Aagje ""Ada"" Kok (-van der Linden)",F,21,183,85.0,25.38,Netherlands,NED,1968,Summer,Mexico City,Swimming,200 metres Butterfly,Gold
62062,"Aagje ""Ada"" Kok (-van der Linden)",F,17,183,85.0,25.38,Netherlands,NED,1964,Summer,Tokyo,Swimming,100 metres Butterfly,Silver
62070,Leonidas Kokas,M,23,176,93.0,30.02,Greece,GRE,1996,Summer,Atlanta,Weightlifting,Middle-Heavyweight,Silver
62097,Boris Borisovich Kokorev,M,37,181,85.0,25.95,Russia,RUS,1996,Summer,Atlanta,Shooting,"Free Pistol, 50 metres",Gold
62116,Sara Kolak,F,21,170,74.0,25.61,Croatia,CRO,2016,Summer,Rio de Janeiro,Athletics,Javelin Throw,Gold
62133,Claudia Anne Kolb,F,14,170,61.0,21.11,United States,USA,1964,Summer,Tokyo,Swimming,200 metres Breaststroke,Silver
62133,Claudia Anne Kolb,F,18,170,61.0,21.11,United States,USA,1968,Summer,Mexico City,Swimming,200 metres Individual Medley,Gold
62133,Claudia Anne Kolb,F,18,170,61.0,21.11,United States,USA,1968,Summer,Mexico City,Swimming,400 metres Individual Medley,Gold
62140,Peter-Michael Kolbe,M,22,194,84.0,22.32,West Germany,FRG,1976,Summer,Montreal,Rowing,Single Sculls,Silver
62140,Peter-Michael Kolbe,M,35,194,84.0,22.32,West Germany,FRG,1988,Summer,Seoul,Rowing,Single Sculls,Silver
62140,Peter-Michael Kolbe,M,30,194,84.0,22.32,West Germany,FRG,1984,Summer,Los Angeles,Rowing,Single Sculls,Silver
62148,Oleksandr Leonidovych Kolchynskiy,M,21,193,115.0,30.87,Soviet Union,URS,1976,Summer,Montreal,Wrestling,"Super-Heavyweight, Greco-Roman",Gold
62148,Oleksandr Leonidovych Kolchynskiy,M,25,193,115.0,30.87,Soviet Union,URS,1980,Summer,Moskva,Wrestling,"Super-Heavyweight, Greco-Roman",Gold
62149,Ern Kolczonay,M,27,175,66.0,21.55,Hungary,HUN,1980,Summer,Moskva,Fencing,"epee, Individual",Silver
62161,Mikko Yrj Ilmari Kolehmainen,M,27,190,89.5,24.79,Finland,FIN,1992,Summer,Barcelona,Canoeing,"Kayak Singles, 500 metres",Gold
62174,Nikolay Alekseyevich Kolesnikov,M,24,157,62.0,25.15,Soviet Union,URS,1976,Summer,Montreal,Weightlifting,Featherweight,Gold
62181,Anatoly Ivanovich Kolesov,M,26,174,80.0,26.42,Soviet Union,URS,1964,Summer,Tokyo,Wrestling,"Welterweight, Greco-Roman",Gold
62190,Ivan Kolev Ivanov,M,25,178,82.0,25.88,Bulgaria,BUL,1976,Summer,Montreal,Wrestling,"Middleweight, Greco-Roman",Bronze
62191,Nedelcho Lazarov Kolev,M,27,169,74.0,25.91,Bulgaria,BUL,1980,Summer,Moskva,Weightlifting,Middleweight,Bronze
62196,Vladimir Kolev,M,22,177,63.0,20.11,Bulgaria,BUL,1976,Summer,Montreal,Boxing,Light-Welterweight,Bronze
62204,Michael (-Mikhail) Kolganov,M,25,185,89.0,26.0,Israel,ISR,2000,Summer,Sydney,Canoeing,"Kayak Singles, 500 metres",Bronze
62252,Pavel Anatolyevich Kolobkov,M,22,182,75.0,22.64,Unified Team,EUN,1992,Summer,Barcelona,Fencing,"epee, Individual",Silver
62252,Pavel Anatolyevich Kolobkov,M,30,182,75.0,22.64,Russia,RUS,2000,Summer,Sydney,Fencing,"epee, Individual",Gold
62252,Pavel Anatolyevich Kolobkov,M,34,182,75.0,22.64,Russia,RUS,2004,Summer,Athina,Fencing,"epee, Individual",Bronze
62253,Aleksandr Viktorovich Kolobnev,M,27,174,64.0,21.14,Russia,RUS,2008,Summer,Beijing,Cycling,"Road Race, Individual",Bronze
62258,Yevgeniya Nikolayevna Kolodko,F,22,182,92.0,27.77,Russia,RUS,2012,Summer,London,Athletics,Shot Put,Silver
62269,Gyrgy Kolonics,M,28,180,80.0,24.69,Hungary,HUN,2000,Summer,Sydney,Canoeing,"Canadian Singles, 500 metres",Gold
62285,Tatyana Alekseyevna Kolpakova (-Abbyasova),F,20,169,60.0,21.01,Soviet Union,URS,1980,Summer,Moskva,Athletics,Long Jump,Gold
62303,Mangte Chungneijang Mary Kom,F,29,158,51.0,20.43,India,IND,2012,Summer,London,Boxing,Flyweight,Bronze
62308,Wadysaw Komar,M,32,196,125.0,32.54,Poland,POL,1972,Summer,Munich,Athletics,Shot Put,Gold
62311,Tibor Komromi,M,24,182,93.0,28.08,Hungary,HUN,1988,Summer,Seoul,Wrestling,"Middleweight, Greco-Roman",Silver
62319,Stanislava Stanislavovna Komarova,F,18,182,59.0,17.81,Russia,RUS,2004,Summer,Athina,Swimming,200 metres Backstroke,Silver
62331,Vera Yakovlevna Komisova (Nikitina-),F,27,169,60.0,21.01,Soviet Union,URS,1980,Summer,Moskva,Athletics,100 metres Hurdles,Gold
62351,Viktoriya Aleksandrovna Komova,F,17,150,48.0,21.33,Russia,RUS,2012,Summer,London,Gymnastics,Individual All-Around,Silver
62357,Atanas Slavchev Komshev,M,28,178,100.0,31.56,Bulgaria,BUL,1988,Summer,Seoul,Wrestling,"Light-Heavyweight, Greco-Roman",Gold
62365,Serik Kerimbekovich Konakbayev,M,20,180,64.0,19.75,Soviet Union,URS,1980,Summer,Moskva,Boxing,Light-Welterweight,Silver
62386,Ami Kondo,F,21,156,48.0,19.72,Japan,JPN,2016,Summer,Rio de Janeiro,Judo,Extra-Lightweight,Bronze
62404,Lyudmila Andreyevna Kondratyeva (-Sedykh),F,22,168,57.0,20.2,Soviet Union,URS,1980,Summer,Moskva,Athletics,100 metres,Gold
62431,Kong Linghui,M,24,175,66.0,21.55,China,CHN,2000,Summer,Sydney,Table Tennis,Singles,Gold
62437,Pauline Konga,F,26,158,43.0,17.22,Kenya,KEN,1996,Summer,Atlanta,Athletics,"5,000 metres",Silver
62461,Rita Knig (-Rmer),F,23,170,64.0,22.15,Germany,GER,2000,Summer,Sydney,Fencing,"Foil, Individual",Silver
62494,Ford Hiroshi Konno,M,19,167,68.0,24.38,United States,USA,1952,Summer,Helsinki,Swimming,400 metres Freestyle,Silver
62494,Ford Hiroshi Konno,M,19,167,68.0,24.38,United States,USA,1952,Summer,Helsinki,Swimming,"1,500 metres Freestyle",Gold
62503,"Tamio ""Tommy"" Kono",M,22,167,74.0,26.53,United States,USA,1952,Summer,Helsinki,Weightlifting,Lightweight,Gold
62503,"Tamio ""Tommy"" Kono",M,26,167,74.0,26.53,United States,USA,1956,Summer,Melbourne,Weightlifting,Light-Heavyweight,Gold
62503,"Tamio ""Tommy"" Kono",M,30,167,74.0,26.53,United States,USA,1960,Summer,Roma,Weightlifting,Middleweight,Silver
62544,"Jnis ""John"" Konrads",M,18,179,84.0,26.22,Australia,AUS,1960,Summer,Roma,Swimming,400 metres Freestyle,Bronze
62544,"Jnis ""John"" Konrads",M,18,179,84.0,26.22,Australia,AUS,1960,Summer,Roma,Swimming,"1,500 metres Freestyle",Gold
62567,Vitaly Viktorovich Konstantinov,M,27,164,52.0,19.33,Soviet Union,URS,1976,Summer,Montreal,Wrestling,"Flyweight, Greco-Roman",Gold
62575,Pavlos Kontides,M,22,183,82.0,24.49,Cyprus,CYP,2012,Summer,London,Sailing,One Person Dinghy,Silver
62599,Nadezhda Yefimovna Konyayeva (-Samoylova),F,25,167,58.0,20.8,Soviet Union,URS,1956,Summer,Melbourne,Athletics,Javelin Throw,Bronze
62601,Peter Konyegwachie,M,18,161,57.0,21.99,Nigeria,NGR,1984,Summer,Los Angeles,Boxing,Featherweight,Silver
62675,Sergey Viktorovich Koplyakov,M,21,186,76.0,21.97,Soviet Union,URS,1980,Summer,Moskva,Swimming,200 metres Freestyle,Gold
62717,Sergey Vladimirovich Kopylov,M,19,177,84.0,26.81,Soviet Union,URS,1980,Summer,Moskva,Cycling,Sprint,Bronze
62725,Anna Korakaki,F,20,175,65.0,21.22,Greece,GRE,2016,Summer,Rio de Janeiro,Shooting,"Sporting Pistol, 25 metres",Gold
62725,Anna Korakaki,F,20,175,65.0,21.22,Greece,GRE,2016,Summer,Rio de Janeiro,Shooting,"Air Pistol, 10 metres",Bronze
62730,Gennady Vladimirovich Korban,M,31,175,82.0,26.78,Soviet Union,URS,1980,Summer,Moskva,Wrestling,"Middleweight, Greco-Roman",Gold
62738,"Olga Valentinovna Korbut (-Bortkevich, -Voynich)",F,17,152,39.0,16.88,Soviet Union,URS,1972,Summer,Munich,Gymnastics,Uneven Bars,Silver
62738,"Olga Valentinovna Korbut (-Bortkevich, -Voynich)",F,17,152,39.0,16.88,Soviet Union,URS,1972,Summer,Munich,Gymnastics,Floor Exercise,Gold
62738,"Olga Valentinovna Korbut (-Bortkevich, -Voynich)",F,17,152,39.0,16.88,Soviet Union,URS,1972,Summer,Munich,Gymnastics,Balance Beam,Gold
62738,"Olga Valentinovna Korbut (-Bortkevich, -Voynich)",F,21,152,39.0,16.88,Soviet Union,URS,1976,Summer,Montreal,Gymnastics,Balance Beam,Silver
62780,Win Kalevi Korhonen,M,29,170,68.0,23.53,Finland,FIN,1956,Summer,Melbourne,Modern Pentathlon,Individual,Bronze
62783,Avtandil Koridze,M,25,167,67.0,24.02,Soviet Union,URS,1960,Summer,Roma,Wrestling,"Lightweight, Greco-Roman",Gold
62790,Julius Korir,M,24,172,64.0,21.63,Kenya,KEN,1984,Summer,Los Angeles,Athletics,"3,000 metres Steeplechase",Gold
62796,Seppo Tapio Aleksanteri Korjus,M,27,196,102.5,26.68,Finland,FIN,1988,Summer,Seoul,Athletics,Javelin Throw,Gold
62802,Ji Kormank,M,29,178,79.0,24.93,Czechoslovakia,TCH,1964,Summer,Tokyo,Wrestling,"Middleweight, Greco-Roman",Silver
62803,Peter Martin Kormann,M,21,170,58.0,20.07,United States,USA,1976,Summer,Montreal,Gymnastics,Floor Exercise,Bronze
62812,Torbjrn Jarle Kornbakk,M,27,179,78.0,24.34,Sweden,SWE,1992,Summer,Barcelona,Wrestling,"Welterweight, Greco-Roman",Bronze
62826,Andrey Nikolayevich Korneyev,M,22,190,80.0,22.16,Russia,RUS,1996,Summer,Atlanta,Swimming,200 metres Breaststroke,Bronze
62831,Sergey Grigoryevich Kornilayev,M,25,154,48.0,20.24,Soviet Union,URS,1980,Summer,Moskva,Wrestling,"Light-Flyweight, Freestyle",Bronze
62839,Ihor Oleksiyovych Korobchinskiy,M,22,168,64.0,22.68,Unified Team,EUN,1992,Summer,Barcelona,Gymnastics,Parallel Bars,Bronze
62843,Olha Vasylivna Korobka,F,22,181,167.0,50.98,Ukraine,UKR,2008,Summer,Beijing,Weightlifting,Super-Heavyweight,Silver
62851,Petro Kindratovych Korol,M,35,160,70.0,27.34,Soviet Union,URS,1976,Summer,Montreal,Weightlifting,Lightweight,Gold
62885,Yevgeny Yevgenyevich Korotyshkin,M,29,186,79.0,22.84,Russia,RUS,2012,Summer,London,Swimming,100 metres Butterfly,Silver
62901,Tatyana Vasilyevna Korshunova,F,20,162,60.0,22.86,Soviet Union,URS,1976,Summer,Montreal,Canoeing,"Kayak Singles, 500 metres",Silver
62932,Robert Marek Korzeniowski,M,32,168,60.0,21.26,Poland,POL,2000,Summer,Sydney,Athletics,20 kilometres Walk,Gold
62932,Robert Marek Korzeniowski,M,32,168,60.0,21.26,Poland,POL,2000,Summer,Sydney,Athletics,50 kilometres Walk,Gold
62932,Robert Marek Korzeniowski,M,36,168,60.0,21.26,Poland,POL,2004,Summer,Athina,Athletics,50 kilometres Walk,Gold
62932,Robert Marek Korzeniowski,M,27,168,60.0,21.26,Poland,POL,1996,Summer,Atlanta,Athletics,50 kilometres Walk,Gold
62964,Krzysztof Kazimierz Kosedowski,M,19,169,57.0,19.96,Poland,POL,1980,Summer,Moskva,Boxing,Featherweight,Bronze
62965,Leszek Marian Kosedowski,M,22,174,60.0,19.82,Poland,POL,1976,Summer,Montreal,Boxing,Featherweight,Bronze
62969,Aleksandr Mikhaylovich Kosenkov,M,19,176,72.0,23.24,Soviet Union,URS,1976,Summer,Montreal,Diving,Springboard,Bronze
62972,Reuben Seroney Kosgei,M,21,170,55.0,19.03,Kenya,KEN,2000,Summer,Sydney,Athletics,"3,000 metres Steeplechase",Gold
62985,Marina Vladimirovna Koshevaya,F,16,167,58.0,20.8,Soviet Union,URS,1976,Summer,Montreal,Swimming,200 metres Breaststroke,Gold
62985,Marina Vladimirovna Koshevaya,F,16,167,58.0,20.8,Soviet Union,URS,1976,Summer,Montreal,Swimming,100 metres Breaststroke,Bronze
62993,Tadanori Koshino,M,26,159,62.0,24.52,Japan,JPN,1992,Summer,Barcelona,Judo,Extra-Lightweight,Bronze
62994,Aleksandr Nikolayevich Koshkin,M,21,179,71.0,22.16,Soviet Union,URS,1980,Summer,Moskva,Boxing,Light-Middleweight,Silver
63003,Vladimir Ivanovich Kosinsky,M,23,172,67.0,22.65,Soviet Union,URS,1968,Summer,Mexico City,Swimming,100 metres Breaststroke,Silver
63003,Vladimir Ivanovich Kosinsky,M,23,172,67.0,22.65,Soviet Union,URS,1968,Summer,Mexico City,Swimming,200 metres Breaststroke,Silver
63009,Harri Matias Koskela,M,22,184,91.5,27.03,Finland,FIN,1988,Summer,Seoul,Wrestling,"Light-Heavyweight, Greco-Roman",Silver
63018,Ilkka Rikhard Koski,M,24,190,92.0,25.48,Finland,FIN,1952,Summer,Helsinki,Boxing,Heavyweight,Bronze
63036,Dennis Marwin Koslowski,M,32,183,100.0,29.86,United States,USA,1992,Summer,Barcelona,Wrestling,"Heavyweight, Greco-Roman",Silver
63036,Dennis Marwin Koslowski,M,29,183,100.0,29.86,United States,USA,1988,Summer,Seoul,Wrestling,"Heavyweight, Greco-Roman",Bronze
63073,Georgi Kostadinov,M,22,165,51.0,18.73,Bulgaria,BUL,1972,Summer,Munich,Boxing,Flyweight,Gold
63076,"Stefka Georgieva Kostadinova (-Petrova, -Popovasileva)",F,23,180,60.0,18.52,Bulgaria,BUL,1988,Summer,Seoul,Athletics,High Jump,Silver
63076,"Stefka Georgieva Kostadinova (-Petrova, -Popovasileva)",F,31,180,60.0,18.52,Bulgaria,BUL,1996,Summer,Atlanta,Athletics,High Jump,Gold
63086,Guram Kostava,M,27,180,77.0,23.77,Soviet Union,URS,1964,Summer,Tokyo,Fencing,"epee, Individual",Bronze
63087,Klaus Kste,M,29,164,61.0,22.68,East Germany,GDR,1972,Summer,Munich,Gymnastics,Horse Vault,Gold
63091,David Kosteleck,M,33,190,93.0,25.76,Czech Republic,CZE,2008,Summer,Beijing,Shooting,Trap,Gold
63109,Olena Dmytrivna Kostevych,F,27,160,52.0,20.31,Ukraine,UKR,2012,Summer,London,Shooting,"Air Pistol, 10 metres",Bronze
63109,Olena Dmytrivna Kostevych,F,27,160,52.0,20.31,Ukraine,UKR,2012,Summer,London,Shooting,"Sporting Pistol, 25 metres",Bronze
63109,Olena Dmytrivna Kostevych,F,19,160,52.0,20.31,Ukraine,UKR,2004,Summer,Athina,Shooting,"Air Pistol, 10 metres",Gold
63134,Dimo Kostov Stratiev,M,29,175,100.0,32.65,Bulgaria,BUL,1976,Summer,Montreal,Wrestling,"Heavyweight, Freestyle",Bronze
63167,Gyrgy Kszegi,M,25,158,55.0,22.03,Hungary,HUN,1976,Summer,Montreal,Weightlifting,Flyweight,Silver
63180,Masahiro Kotaka,M,24,156,56.0,23.01,Japan,JPN,1984,Summer,Los Angeles,Weightlifting,Bantamweight,Bronze
63189,Andriy Mykolaiovych Kotelnyk,M,22,171,60.0,20.52,Ukraine,UKR,2000,Summer,Sydney,Boxing,Lightweight,Silver
63199,Rosemarie Kother-Gabriel,F,20,160,50.0,19.53,East Germany,GDR,1976,Summer,Montreal,Swimming,200 metres Butterfly,Bronze
63201,Wiradech Kothny,M,21,182,79.0,23.85,Germany,GER,2000,Summer,Sydney,Fencing,"Sabre, Individual",Bronze
63205,Johannes Kotkas,M,37,184,115.0,33.97,Soviet Union,URS,1952,Summer,Helsinki,Wrestling,"Heavyweight, Greco-Roman",Gold
63221,Tatyana Vladimirovna Kotova,F,23,182,59.0,17.81,Russia,RUS,2000,Summer,Sydney,Athletics,Long Jump,Bronze
63221,Tatyana Vladimirovna Kotova,F,27,182,59.0,17.81,Russia,RUS,2004,Summer,Athina,Athletics,Long Jump,Bronze
63237,"Gottfried ""Gpf"" Kottmann",M,31,186,90.0,26.01,Switzerland,SUI,1964,Summer,Tokyo,Rowing,Single Sculls,Bronze
63238,Dieter Kottysch,M,29,176,70.0,22.6,West Germany,FRG,1972,Summer,Munich,Boxing,Light-Middleweight,Gold
63350,Radomir Kovaevi,M,26,193,100.0,26.85,Yugoslavia,YUG,1980,Summer,Moskva,Judo,Heavyweight,Bronze
63367,gnes Kovcs,F,15,178,63.0,19.88,Hungary,HUN,1996,Summer,Atlanta,Swimming,200 metres Breaststroke,Bronze
63367,gnes Kovcs,F,19,178,63.0,19.88,Hungary,HUN,2000,Summer,Sydney,Swimming,200 metres Breaststroke,Gold
63369,Antal Kovcs,M,20,200,102.0,25.5,Hungary,HUN,1992,Summer,Barcelona,Judo,Half-Heavyweight,Gold
63389,Istvn Kovcs,M,21,170,57.0,19.72,Hungary,HUN,1992,Summer,Barcelona,Boxing,Flyweight,Bronze
63389,Istvn Kovcs,M,25,170,57.0,19.72,Hungary,HUN,1996,Summer,Atlanta,Boxing,Bantamweight,Gold
63390,Istvn Kovcs,M,30,175,82.0,26.78,Hungary,HUN,1980,Summer,Moskva,Wrestling,"Middleweight, Freestyle",Bronze
63392,"Joseph Mathias ""Joe"" Kovacs",M,27,183,134.0,40.01,United States,USA,2016,Summer,Rio de Janeiro,Athletics,Shot Put,Silver
63394,Jzsef Kovcs,M,30,163,50.0,18.82,Hungary,HUN,1956,Summer,Melbourne,Athletics,"10,000 metres",Silver
63409,Pl dm Kovcs,M,39,179,80.0,24.97,Hungary,HUN,1952,Summer,Helsinki,Fencing,"Sabre, Individual",Gold
63418,Zoltn Kovcs,M,24,178,84.0,26.51,Hungary,HUN,1988,Summer,Seoul,Shooting,"Rapid-Fire Pistol, 25 metres",Bronze
63423,Annamria Kovcs-Tth,F,23,164,58.0,21.56,Hungary,HUN,1968,Summer,Mexico City,Athletics,Pentathlon,Bronze
63428,Zoltn Kvg,M,25,204,132.0,31.72,Hungary,HUN,2004,Summer,Athina,Athletics,Discus Throw,Silver
63438,Aleksandr Yuryevich Kovalenko,M,25,178,80.0,25.25,Soviet Union,URS,1988,Summer,Seoul,Athletics,Triple Jump,Bronze
63456,Ainrs Kovals,M,26,192,110.0,29.84,Latvia,LAT,2008,Summer,Beijing,Athletics,Javelin Throw,Silver
63464,Nikolay Anatolyevich Kovalyov,M,25,177,74.0,23.62,Russia,RUS,2012,Summer,London,Fencing,"Sabre, Individual",Bronze
63467,Tauno Into Kovanen,M,35,182,90.0,27.17,Finland,FIN,1952,Summer,Helsinki,Wrestling,"Heavyweight, Greco-Roman",Bronze
63487,Valentyna Ivanivna Kovpan,F,26,168,60.0,21.26,Soviet Union,URS,1976,Summer,Montreal,Archery,Individual,Silver
63490,Nikolay Petrovich Kovsh,M,23,182,74.0,22.34,Soviet Union,URS,1988,Summer,Seoul,Cycling,Sprint,Silver
63500,"Kristina Ann ""Kristy"" Kowal",F,21,182,66.0,19.93,United States,USA,2000,Summer,Sydney,Swimming,200 metres Breaststroke,Silver
63521,Daniel Steven Kowalski,M,21,180,76.0,23.46,Australia,AUS,1996,Summer,Atlanta,Swimming,400 metres Freestyle,Bronze
63521,Daniel Steven Kowalski,M,21,180,76.0,23.46,Australia,AUS,1996,Summer,Atlanta,Swimming,"1,500 metres Freestyle",Silver
63521,Daniel Steven Kowalski,M,21,180,76.0,23.46,Australia,AUS,1996,Summer,Atlanta,Swimming,200 metres Freestyle,Bronze
63543,Danuta Kozk,F,25,168,63.0,22.32,Hungary,HUN,2012,Summer,London,Canoeing,"Kayak Singles, 500 metres",Gold
63543,Danuta Kozk,F,29,168,63.0,22.32,Hungary,HUN,2016,Summer,Rio de Janeiro,Canoeing,"Kayak Singles, 500 metres",Gold
63549,Wadysaw Kozakiewicz,M,26,187,82.0,23.45,Poland,POL,1980,Summer,Moskva,Athletics,Pole Vault,Gold
63601,Istvn Kozma,M,24,198,125.0,31.88,Hungary,HUN,1964,Summer,Tokyo,Wrestling,"Heavyweight, Greco-Roman",Gold
63601,Istvn Kozma,M,28,198,125.0,31.88,Hungary,HUN,1968,Summer,Mexico City,Wrestling,"Heavyweight, Greco-Roman",Gold
63609,Primo Kozmus,M,32,188,112.0,31.69,Slovenia,SLO,2012,Summer,London,Athletics,Hammer Throw,Silver
63609,Primo Kozmus,M,28,188,112.0,31.69,Slovenia,SLO,2008,Summer,Beijing,Athletics,Hammer Throw,Gold
63621,Valentyna Vasylivna Kozyr (-Avilova),F,18,170,68.0,23.53,Soviet Union,URS,1968,Summer,Mexico City,Athletics,High Jump,Bronze
63634,Szymon Piotr Koecki,M,26,181,94.0,28.69,Poland,POL,2008,Summer,Beijing,Weightlifting,Middle-Heavyweight,Silver
63634,Szymon Piotr Koecki,M,18,181,94.0,28.69,Poland,POL,2000,Summer,Sydney,Weightlifting,Middle-Heavyweight,Silver
63676,"Rudolf ""Rudi"" Kraj",M,22,186,81.0,23.41,Czech Republic,CZE,2000,Summer,Sydney,Boxing,Light-Heavyweight,Silver
63691,Steffi Krker (-Biskupek),F,20,156,43.0,17.67,East Germany,GDR,1980,Summer,Moskva,Gymnastics,Horse Vault,Silver
